,dewpoint,height,pressure,relative humidity,temperature
0,999.0,121.0,1000.0,999.0,999.0
1,2.4,178.0,993.0,19.9,27.4
2,999.0,304.0,9999.0,999.0,999.0
3,999.0,609.0,9999.0,999.0,999.0
4,1.0,802.6,925.0,26.4,21.0
5,999.0,914.0,9999.0,999.0,999.0
6,999.0,1219.0,9999.0,999.0,999.0
7,-1.2,1522.0,850.0,35.5,13.8
8,999.0,1828.0,9999.0,999.0,999.0
9,999.0,2133.0,9999.0,999.0,999.0
10,999.0,2438.0,9999.0,999.0,999.0
11,-5.0,2550.7,751.0,51.9,4.0
12,-6.8,2648.8,742.0,47.9,3.2
13,-17.2,2703.8,737.0,19.9,3.8
14,999.0,2743.0,9999.0,999.0,999.0
15,-32.2,2973.2,713.0,5.2,3.8
16,-32.8,3117.0,700.0,5.1,3.2
17,999.0,3657.0,9999.0,999.0,999.0
18,-40.5,4028.0,625.0,3.5,-2.5
19,-30.7,4117.4,618.0,9.5,-2.7
20,-14.7,4169.0,614.0,39.2,-2.7
21,999.0,4267.0,9999.0,999.0,999.0
22,-9.9,4299.1,604.0,63.0,-3.9
23,-15.7,4769.3,569.0,45.2,-5.7
24,999.0,4876.0,9999.0,999.0,999.0
25,-20.5,5770.0,500.0,47.3,-11.5
26,999.0,5791.0,9999.0,999.0,999.0
27,999.0,6095.0,9999.0,999.0,999.0
28,-21.7,6113.1,478.0,55.2,-14.7
29,-27.3,6305.5,466.0,35.1,-15.3
30,999.0,7315.0,9999.0,999.0,999.0
31,-31.1,7440.0,400.0,47.9,-23.1
32,999.0,7619.0,9999.0,999.0,999.0
33,-32.5,7662.5,388.0,47.5,-24.5
34,-39.3,7891.0,376.0,25.9,-25.3
35,999.0,9143.0,9999.0,999.0,999.0
36,-53.5,9480.0,300.0,19.1,-38.5
37,999.0,10667.0,9999.0,999.0,999.0
38,-54.5,10710.0,250.0,49.6,-48.5
39,-65.3,12140.0,200.0,45.5,-59.3
40,-67.1,12394.5,192.0,44.8,-61.1
41,999.0,12801.0,9999.0,999.0,999.0
42,-70.1,13108.6,171.0,43.6,-64.1
43,-70.1,13910.0,150.0,29.4,-61.1
44,-71.7,14338.6,140.0,22.1,-60.7
45,999.0,14630.0,9999.0,999.0,999.0
46,999.0,15239.0,9999.0,999.0,999.0
47,999.0,16154.0,9999.0,999.0,999.0
48,-80.7,16292.1,102.0,9.4,-64.7
49,-80.3,16420.0,100.0,9.5,-64.3
50,999.0,16450.0,9999.0,999.0,999.0
51,-80.9,16831.2,93.5,8.2,-63.9
52,999.0,17670.0,9999.0,999.0,999.0
53,-82.1,18121.4,75.7,7.9,-65.1
54,999.0,18590.0,9999.0,999.0,999.0
55,-82.5,18600.0,70.0,6.8,-64.5
56,999.0,19810.0,9999.0,999.0,999.0
57,-79.1,20700.0,50.0,4.0,-56.1
58,999.0,21330.0,9999.0,999.0,999.0
59,-75.5,22443.0,38.1,4.1,-51.5
60,-77.1,23980.0,30.0,3.4,-52.1
61,-73.5,25719.4,23.0,3.1,-46.5
62,-73.5,26640.0,20.0,3.5,-47.5
63,-73.3,27121.3,18.6,3.1,-46.3
64,999.0,27430.0,9999.0,999.0,999.0
65,-66.7,28761.1,14.6,3.2,-37.7
66,999.0,29870.0,9999.0,999.0,999.0
