,dewpoint,height,pressure,relative humidity,temperature
0,999.0,33.0,1000.0,999.0,999.0
1,21.0,314.0,969.0,49.4,33.0
2,999.0,609.0,9999.0,999.0,999.0
3,20.6,734.3,925.0,61.9,28.6
4,999.0,914.0,9999.0,999.0,999.0
5,999.0,1219.0,9999.0,999.0,999.0
6,18.0,1476.0,850.0,80.0,21.6
7,17.2,1620.5,836.0,82.9,20.2
8,999.0,1828.0,9999.0,999.0,999.0
9,12.0,1861.9,813.0,63.8,19.0
10,5.8,1947.5,805.0,39.9,19.8
11,999.0,2133.0,9999.0,999.0,999.0
12,9.8,2298.3,773.0,55.8,18.8
13,999.0,2438.0,9999.0,999.0,999.0
14,999.0,2743.0,9999.0,999.0,999.0
15,5.6,3137.0,700.0,66.6,11.6
16,999.0,3657.0,9999.0,999.0,999.0
17,999.0,4267.0,9999.0,999.0,999.0
18,-10.0,4542.6,590.0,46.9,0.0
19,-28.0,4735.4,576.0,10.1,0.0
20,-30.0,4833.5,569.0,8.3,0.0
21,999.0,4876.0,9999.0,999.0,999.0
22,999.0,5181.0,9999.0,999.0,999.0
23,-30.5,5850.0,500.0,14.0,-7.5
24,999.0,6095.0,9999.0,999.0,999.0
25,-35.5,6764.0,444.0,15.0,-14.5
26,-30.5,7540.0,400.0,40.4,-20.5
27,999.0,7619.0,9999.0,999.0,999.0
28,-29.1,7689.1,392.0,53.0,-22.1
29,-32.7,7859.4,383.0,43.3,-23.7
30,999.0,7924.0,9999.0,999.0,999.0
31,-43.5,8150.3,368.0,16.9,-25.5
32,999.0,8839.0,9999.0,999.0,999.0
33,999.0,9143.0,9999.0,999.0,999.0
34,999.0,9448.0,9999.0,999.0,999.0
35,-53.7,9610.0,300.0,14.0,-35.7
36,-56.3,10388.5,268.0,14.8,-39.3
37,999.0,10667.0,9999.0,999.0,999.0
38,-56.7,10860.0,250.0,20.1,-42.7
39,999.0,10972.0,9999.0,999.0,999.0
40,-65.3,12320.0,200.0,24.6,-54.3
41,-69.5,12987.3,180.0,26.1,-59.5
42,-73.3,14120.0,150.0,24.6,-63.3
43,999.0,14630.0,9999.0,999.0,999.0
44,-79.3,15466.9,120.0,29.6,-71.3
45,-74.5,15826.9,113.0,27.6,-65.5
46,-76.3,16560.0,100.0,26.8,-67.3
47,999.0,16760.0,9999.0,999.0,999.0
48,-78.7,16981.9,93.2,25.9,-69.7
49,-79.5,17655.0,83.2,29.5,-71.5
50,999.0,17980.0,9999.0,999.0,999.0
51,-77.7,18588.5,71.1,26.3,-68.7
52,-76.3,18690.0,70.0,26.8,-67.3
53,-70.9,19491.2,61.4,25.5,-60.9
54,999.0,19500.0,9999.0,999.0,999.0
55,-72.5,19875.9,57.7,24.9,-62.5
56,-70.1,20770.0,50.0,22.7,-59.1
57,999.0,21330.0,9999.0,999.0,999.0
58,999.0,21640.0,9999.0,999.0,999.0
59,-66.3,22056.9,40.8,21.4,-54.3
60,999.0,23160.0,9999.0,999.0,999.0
61,-67.3,23514.4,32.5,18.7,-54.3
62,-65.7,24030.0,30.0,19.2,-52.7
63,999.0,25290.0,9999.0,999.0,999.0
64,-64.5,25586.1,23.6,17.5,-50.5
65,999.0,25900.0,9999.0,999.0,999.0
66,-61.1,26680.0,20.0,14.9,-45.1
67,999.0,27430.0,9999.0,999.0,999.0
68,999.0,28040.0,9999.0,999.0,999.0
69,999.0,28650.0,9999.0,999.0,999.0
70,-59.7,28896.7,14.4,11.2,-40.7
71,999.0,30480.0,9999.0,999.0,999.0
72,-61.3,30674.0,11.1,9.7,-41.3
73,999.0,30780.0,9999.0,999.0,999.0
