,dewpoint,height,pressure,relative humidity,temperature
0,999.0,184.0,1000.0,999.0,999.0
1,11.6,192.0,999.0,100.0,11.6
2,10.4,284.8,988.0,89.9,12.0
3,999.0,304.0,9999.0,999.0,999.0
4,10.8,370.8,978.0,72.2,15.8
5,999.0,609.0,9999.0,999.0,999.0
6,9.2,681.4,943.0,63.2,16.2
7,7.6,845.6,925.0,58.9,15.6
8,999.0,914.0,9999.0,999.0,999.0
9,999.0,1219.0,9999.0,999.0,999.0
10,4.2,1556.0,850.0,66.3,10.2
11,999.0,1828.0,9999.0,999.0,999.0
12,999.0,2133.0,9999.0,999.0,999.0
13,-0.8,2401.3,767.0,77.2,2.8
14,999.0,2438.0,9999.0,999.0,999.0
15,999.0,2743.0,9999.0,999.0,999.0
16,-3.8,2866.3,724.0,77.2,-0.3
17,-13.9,3133.0,700.0,39.4,-1.9
18,-15.7,3258.9,689.0,36.1,-2.7
19,-18.1,3599.4,660.0,32.7,-4.1
20,999.0,3657.0,9999.0,999.0,999.0
21,-12.2,4241.5,608.0,77.0,-8.9
22,999.0,4267.0,9999.0,999.0,999.0
23,-19.1,4699.1,573.0,51.7,-11.1
24,-17.5,4739.4,570.0,61.1,-11.5
25,999.0,4876.0,9999.0,999.0,999.0
26,-23.3,4902.3,558.0,39.5,-12.3
27,-22.5,5110.2,543.0,46.7,-13.5
28,-27.5,5730.0,500.0,45.1,-18.5
29,999.0,6095.0,9999.0,999.0,999.0
30,-35.3,6571.7,446.0,38.8,-25.3
31,-42.5,6886.4,427.0,22.6,-27.5
32,-40.5,7350.0,400.0,40.7,-31.5
33,-40.9,7385.4,398.0,40.5,-31.9
34,999.0,7619.0,9999.0,999.0,999.0
35,-48.1,8124.4,358.0,34.2,-38.1
36,999.0,8229.0,9999.0,999.0,999.0
37,-48.9,8617.6,333.0,51.6,-42.9
38,999.0,9143.0,9999.0,999.0,999.0
39,-56.5,9320.0,300.0,38.9,-48.5
40,-56.9,9474.8,293.0,43.4,-49.9
41,-62.9,10124.1,265.0,36.4,-54.9
42,999.0,10363.0,9999.0,999.0,999.0
43,-64.7,10490.0,250.0,31.5,-55.7
44,-65.3,10618.4,245.0,31.3,-56.3
45,999.0,10667.0,9999.0,999.0,999.0
46,-67.3,11104.9,227.0,18.7,-54.3
47,999.0,11277.0,9999.0,999.0,999.0
48,-73.3,11920.0,200.0,8.9,-55.3
49,-73.7,12016.3,197.0,8.8,-55.7
50,-73.7,12664.7,178.0,6.9,-53.7
51,-77.1,13345.9,160.0,5.5,-56.1
52,999.0,13411.0,9999.0,999.0,999.0
53,-77.3,13760.0,150.0,5.5,-56.3
54,999.0,14020.0,9999.0,999.0,999.0
55,999.0,15239.0,9999.0,999.0,999.0
56,-80.3,15385.0,116.0,4.4,-58.3
57,999.0,16154.0,9999.0,999.0,999.0
58,-80.3,16255.9,101.0,4.4,-58.3
59,-80.3,16310.0,100.0,4.4,-58.3
60,-80.9,16874.8,91.4,4.3,-58.9
61,-78.9,17192.9,86.9,4.6,-56.9
62,999.0,17370.0,9999.0,999.0,999.0
63,-80.9,18138.0,74.8,4.3,-58.9
64,-79.9,18560.0,70.0,4.4,-57.9
65,999.0,18590.0,9999.0,999.0,999.0
66,999.0,19200.0,9999.0,999.0,999.0
67,999.0,19810.0,9999.0,999.0,999.0
68,999.0,20420.0,9999.0,999.0,999.0
69,-77.3,20700.0,50.0,4.8,-55.3
70,999.0,21330.0,9999.0,999.0,999.0
71,999.0,22550.0,9999.0,999.0,999.0
72,-75.5,24000.0,30.0,3.6,-50.5
73,-74.3,25037.0,25.6,3.8,-49.3
74,-75.1,25625.3,23.4,3.7,-50.1
75,-72.1,26307.3,21.1,3.7,-46.1
76,-72.5,26660.0,20.0,3.6,-46.5
77,999.0,27120.0,9999.0,999.0,999.0
78,999.0,27430.0,9999.0,999.0,999.0
79,999.0,28040.0,9999.0,999.0,999.0
80,999.0,28650.0,9999.0,999.0,999.0
81,-69.9,29236.2,13.6,4.0,-43.9
82,999.0,29260.0,9999.0,999.0,999.0
83,999.0,30170.0,9999.0,999.0,999.0
84,999.0,30480.0,9999.0,999.0,999.0
85,-67.3,31330.0,10.0,2.9,-37.3
86,999.0,32000.0,9999.0,999.0,999.0
87,-65.9,32549.2,8.4,3.0,-35.9
88,999.0,32610.0,9999.0,999.0,999.0
89,999.0,33520.0,9999.0,999.0,999.0
