,dewpoint,height,pressure,relative humidity,temperature
0,999.0,65.0,1000.0,999.0,999.0
1,18.3,91.0,997.0,89.9,20.0
2,999.0,304.0,9999.0,999.0,999.0
3,999.0,609.0,9999.0,999.0,999.0
4,15.2,735.2,925.0,93.8,16.2
5,999.0,914.0,9999.0,999.0,999.0
6,999.0,1219.0,9999.0,999.0,999.0
7,11.3,1452.0,850.0,89.4,13.0
8,999.0,1828.0,9999.0,999.0,999.0
9,9.2,1961.4,800.0,87.5,11.2
10,999.0,2133.0,9999.0,999.0,999.0
11,999.0,2438.0,9999.0,999.0,999.0
12,3.8,2489.4,751.0,66.2,9.8
13,999.0,2743.0,9999.0,999.0,999.0
14,3.7,3068.0,700.0,86.4,5.8
15,3.1,3221.4,687.0,91.3,4.4
16,999.0,3657.0,9999.0,999.0,999.0
17,999.0,4267.0,9999.0,999.0,999.0
18,-7.3,4519.9,585.0,63.7,-1.3
19,999.0,4571.0,9999.0,999.0,999.0
20,999.0,4876.0,9999.0,999.0,999.0
21,999.0,5181.0,9999.0,999.0,999.0
22,-15.1,5197.5,537.0,49.0,-6.1
23,-18.1,5226.7,535.0,38.1,-6.1
24,-46.9,5256.1,533.0,2.3,-5.9
25,-37.5,5750.0,500.0,7.6,-8.5
26,-31.1,6001.3,484.0,17.5,-11.1
27,999.0,6095.0,9999.0,999.0,999.0
28,-51.5,6145.4,475.0,2.1,-11.5
29,-43.5,6832.9,434.0,7.1,-15.5
30,-36.1,7026.2,423.0,17.5,-17.1
31,999.0,7315.0,9999.0,999.0,999.0
32,-56.5,7369.5,404.0,2.2,-19.5
33,-40.9,7440.0,400.0,13.6,-19.9
34,-37.9,7551.9,394.0,20.2,-20.9
35,999.0,7619.0,9999.0,999.0,999.0
36,-43.1,8624.5,340.0,24.6,-29.1
37,-37.7,8816.0,331.0,45.7,-29.7
38,999.0,8839.0,9999.0,999.0,999.0
39,999.0,9143.0,9999.0,999.0,999.0
40,-44.1,9510.0,300.0,39.4,-35.1
41,999.0,9753.0,9999.0,999.0,999.0
42,999.0,10667.0,9999.0,999.0,999.0
43,-53.5,10750.0,250.0,40.0,-45.5
44,999.0,11277.0,9999.0,999.0,999.0
45,999.0,11887.0,9999.0,999.0,999.0
46,-64.9,12200.0,200.0,35.6,-56.9
47,999.0,12496.0,9999.0,999.0,999.0
48,999.0,12801.0,9999.0,999.0,999.0
49,-69.5,13179.6,171.0,38.4,-62.5
50,999.0,13411.0,9999.0,999.0,999.0
51,-68.3,13591.6,160.0,34.2,-60.3
52,-68.9,14000.0,150.0,34.0,-60.9
53,999.0,14325.0,9999.0,999.0,999.0
54,999.0,15239.0,9999.0,999.0,999.0
55,999.0,16154.0,9999.0,999.0,999.0
56,999.0,16459.0,9999.0,999.0,999.0
57,-72.5,16490.0,100.0,37.2,-65.5
58,-71.9,16997.5,92.0,37.4,-64.9
59,999.0,17370.0,9999.0,999.0,999.0
60,-76.3,17878.8,79.5,35.5,-69.3
61,999.0,17980.0,9999.0,999.0,999.0
62,-74.5,18650.0,70.0,36.3,-67.5
63,-72.5,19248.9,63.4,37.2,-65.5
64,-68.7,19597.9,59.9,34.0,-60.7
65,-66.1,20424.4,52.5,31.0,-57.1
66,-66.3,20730.0,50.0,27.3,-56.3
67,999.0,21030.0,9999.0,999.0,999.0
68,999.0,21330.0,9999.0,999.0,999.0
69,999.0,22860.0,9999.0,999.0,999.0
70,-69.5,24000.0,30.0,9.8,-51.5
71,999.0,24680.0,9999.0,999.0,999.0
72,-72.5,24782.6,26.6,5.7,-50.5
73,-74.3,25627.9,23.4,2.4,-45.3
74,-73.5,26680.0,20.0,2.5,-44.5
75,-73.9,27237.5,18.4,2.7,-45.9
76,999.0,27430.0,9999.0,999.0,999.0
77,999.0,28950.0,9999.0,999.0,999.0
78,999.0,30480.0,9999.0,999.0,999.0
79,999.0,31090.0,9999.0,999.0,999.0
80,-67.9,31727.1,9.5,2.5,-36.9
