,dewpoint,height,pressure,relative humidity,temperature
0,999.0,152.0,1000.0,999.0,999.0
1,9.2,640.0,944.0,52.3,19.2
2,8.8,815.0,925.0,55.6,17.8
3,999.0,914.0,9999.0,999.0,999.0
4,999.0,1219.0,9999.0,999.0,999.0
5,7.5,1534.0,850.0,80.1,10.8
6,6.7,1662.6,837.0,81.0,9.8
7,999.0,1828.0,9999.0,999.0,999.0
8,-2.6,2089.4,795.0,49.1,7.4
9,999.0,2133.0,9999.0,999.0,999.0
10,999.0,2438.0,9999.0,999.0,999.0
11,999.0,2743.0,9999.0,999.0,999.0
12,-13.0,2967.4,714.0,32.0,2.0
13,-34.2,3047.3,707.0,4.2,3.8
14,-34.2,3124.0,700.0,4.2,3.8
15,-36.0,3229.4,691.0,3.5,4.0
16,999.0,3657.0,9999.0,999.0,999.0
17,999.0,4267.0,9999.0,999.0,999.0
18,999.0,4876.0,9999.0,999.0,999.0
19,-46.5,5169.6,542.0,2.7,-7.5
20,999.0,5181.0,9999.0,999.0,999.0
21,999.0,5486.0,9999.0,999.0,999.0
22,-35.7,5780.0,500.0,10.0,-9.7
23,999.0,6095.0,9999.0,999.0,999.0
24,-29.7,6270.9,469.0,24.6,-13.7
25,-40.9,7261.5,411.0,14.8,-20.9
26,-35.3,7460.0,400.0,29.7,-22.3
27,-33.5,7589.4,393.0,39.4,-23.5
28,999.0,7619.0,9999.0,999.0,999.0
29,999.0,8229.0,9999.0,999.0,999.0
30,-50.7,9105.9,318.0,18.1,-34.7
31,999.0,9143.0,9999.0,999.0,999.0
32,-46.1,9260.9,311.0,34.9,-36.1
33,-40.8,9510.0,300.0,63.0,-36.3
34,999.0,10058.0,9999.0,999.0,999.0
35,999.0,10667.0,9999.0,999.0,999.0
36,-49.7,10750.0,250.0,59.7,-45.1
37,-61.2,12200.0,200.0,53.9,-56.3
38,999.0,12496.0,9999.0,999.0,999.0
39,999.0,13106.0,9999.0,999.0,999.0
40,-71.1,13433.3,164.0,49.5,-66.1
41,-70.9,13980.0,150.0,43.3,-64.9
42,-71.3,14402.1,140.0,33.0,-63.3
43,999.0,14630.0,9999.0,999.0,999.0
44,999.0,15239.0,9999.0,999.0,999.0
45,999.0,16154.0,9999.0,999.0,999.0
46,-79.5,16334.6,102.0,14.5,-66.5
47,-79.9,16450.0,100.0,12.6,-65.9
48,-78.7,16505.0,99.1,12.9,-64.7
49,-80.1,16801.2,94.4,10.9,-65.1
50,999.0,17370.0,9999.0,999.0,999.0
51,-81.7,18043.0,77.0,8.0,-64.7
52,-80.5,18640.0,70.0,7.2,-62.5
53,999.0,19200.0,9999.0,999.0,999.0
54,-80.1,19618.3,59.8,5.0,-59.1
55,-80.1,20326.0,53.4,5.7,-60.1
56,-79.3,20740.0,50.0,4.5,-57.3
57,-77.9,21106.1,47.2,4.2,-54.9
58,999.0,21330.0,9999.0,999.0,999.0
59,-77.5,22515.3,37.9,3.4,-52.5
60,-76.1,24020.0,30.0,3.5,-51.1
61,-74.3,25757.8,23.0,3.4,-48.3
62,-70.7,26690.0,20.0,3.5,-43.7
63,-68.7,27292.0,18.3,3.3,-40.7
64,999.0,27430.0,9999.0,999.0,999.0
65,999.0,28040.0,9999.0,999.0,999.0
