,dewpoint,height,pressure,relative humidity,temperature
0,999.0,164.0,1000.0,999.0,999.0
1,10.8,214.0,994.0,43.9,23.8
2,10.0,267.0,988.0,46.4,22.0
3,999.0,304.0,9999.0,999.0,999.0
4,999.0,609.0,9999.0,999.0,999.0
5,6.8,836.2,925.0,51.7,16.8
6,999.0,914.0,9999.0,999.0,999.0
7,999.0,1219.0,9999.0,999.0,999.0
8,5.2,1346.2,871.0,62.3,12.2
9,2.6,1548.0,850.0,57.7,10.6
10,999.0,1828.0,9999.0,999.0,999.0
11,999.0,2133.0,9999.0,999.0,999.0
12,-4.8,2333.3,773.0,48.4,5.2
13,999.0,2438.0,9999.0,999.0,999.0
14,-4.8,2666.3,742.0,59.8,2.2
15,999.0,2743.0,9999.0,999.0,999.0
16,-9.0,3010.8,711.0,47.2,1.0
17,999.0,3047.0,9999.0,999.0,999.0
18,-19.0,3134.0,700.0,20.8,1.0
19,-12.7,3331.3,683.0,39.8,-0.7
20,999.0,3352.0,9999.0,999.0,999.0
21,-16.7,3568.2,663.0,33.2,-2.7
22,999.0,3657.0,9999.0,999.0,999.0
23,-26.1,3762.4,647.0,14.0,-2.1
24,999.0,4267.0,9999.0,999.0,999.0
25,999.0,4876.0,9999.0,999.0,999.0
26,-30.7,4909.8,559.0,16.3,-9.7
27,-26.9,5175.9,540.0,27.6,-11.9
28,-31.7,5760.0,500.0,24.0,-15.7
29,999.0,5791.0,9999.0,999.0,999.0
30,999.0,6095.0,9999.0,999.0,999.0
31,-35.9,6113.8,477.0,19.1,-17.9
32,-39.9,6812.3,434.0,21.4,-23.9
33,999.0,7010.0,9999.0,999.0,999.0
34,999.0,7315.0,9999.0,999.0,999.0
35,-40.3,7400.0,400.0,28.0,-27.3
36,999.0,7619.0,9999.0,999.0,999.0
37,-38.7,7976.9,369.0,45.4,-30.7
38,999.0,8839.0,9999.0,999.0,999.0
39,999.0,9143.0,9999.0,999.0,999.0
40,-50.9,9410.0,300.0,36.9,-41.9
41,999.0,10363.0,9999.0,999.0,999.0
42,-58.9,10620.0,250.0,38.0,-50.9
43,999.0,10667.0,9999.0,999.0,999.0
44,-62.9,11101.9,232.0,36.4,-54.9
45,999.0,11277.0,9999.0,999.0,999.0
46,-64.9,11735.6,210.0,35.6,-56.9
47,-65.1,12050.0,200.0,35.5,-57.1
48,999.0,12191.0,9999.0,999.0,999.0
49,999.0,13411.0,9999.0,999.0,999.0
50,-65.3,13870.0,150.0,35.4,-57.3
51,999.0,15239.0,9999.0,999.0,999.0
52,-68.5,15991.1,107.0,34.1,-60.5
53,999.0,16154.0,9999.0,999.0,999.0
54,-68.1,16420.0,100.0,34.3,-60.1
55,999.0,16450.0,9999.0,999.0,999.0
56,-68.7,16654.8,96.3,34.0,-60.7
57,-67.5,16946.4,91.9,34.5,-59.5
58,999.0,17060.0,9999.0,999.0,999.0
59,-65.7,18650.0,70.0,35.3,-57.7
60,999.0,19500.0,9999.0,999.0,999.0
61,-65.9,20079.4,55.8,35.2,-57.9
62,999.0,20720.0,9999.0,999.0,999.0
63,-64.1,20770.0,50.0,35.9,-56.1
64,999.0,21330.0,9999.0,999.0,999.0
65,-61.5,21443.3,45.0,36.9,-53.5
66,-61.9,22445.8,38.5,36.8,-53.9
67,-58.3,23026.9,35.2,34.1,-49.3
68,-57.1,24080.0,30.0,34.5,-48.1
69,-57.3,26760.0,20.0,24.7,-45.3
70,999.0,27430.0,9999.0,999.0,999.0
71,-57.7,27966.6,16.7,22.0,-44.7
72,999.0,28040.0,9999.0,999.0,999.0
73,-54.5,28740.0,14.9,18.7,-39.5
74,999.0,29260.0,9999.0,999.0,999.0
75,-55.1,29571.5,13.2,18.6,-40.1
76,999.0,30480.0,9999.0,999.0,999.0
77,-52.1,30773.5,11.1,16.0,-35.1
78,999.0,31390.0,9999.0,999.0,999.0
79,-53.1,31926.0,9.4,14.2,-35.1
