,dewpoint,height,pressure,relative humidity,temperature
0,999.0,79.0,1000.0,999.0,999.0
1,15.6,358.0,969.0,93.8,16.6
2,14.3,482.2,955.0,89.6,16.0
3,14.3,572.1,945.0,82.0,17.4
4,999.0,609.0,9999.0,999.0,999.0
5,14.8,755.1,925.0,90.3,16.4
6,16.0,875.9,912.0,100.0,16.0
7,999.0,914.0,9999.0,999.0,999.0
8,999.0,1219.0,9999.0,999.0,999.0
9,9.2,1468.0,850.0,71.9,14.2
10,999.0,1828.0,9999.0,999.0,999.0
11,6.4,2031.1,795.0,74.2,10.8
12,999.0,2133.0,9999.0,999.0,999.0
13,999.0,2438.0,9999.0,999.0,999.0
14,999.0,2743.0,9999.0,999.0,999.0
15,-4.8,3083.0,700.0,45.2,6.2
16,-4.8,3284.7,683.0,48.4,5.2
17,999.0,3657.0,9999.0,999.0,999.0
18,999.0,4267.0,9999.0,999.0,999.0
19,999.0,4571.0,9999.0,999.0,999.0
20,-16.1,4693.6,573.0,45.1,-6.1
21,-22.1,4748.5,569.0,27.0,-6.1
22,999.0,4876.0,9999.0,999.0,999.0
23,-41.1,5071.9,546.0,4.4,-6.1
24,-40.9,5750.0,500.0,7.0,-11.9
25,999.0,5791.0,9999.0,999.0,999.0
26,999.0,6095.0,9999.0,999.0,999.0
27,-51.1,6465.4,455.0,3.5,-17.1
28,-40.7,7410.0,400.0,21.2,-24.7
29,-38.3,7501.4,395.0,28.7,-25.3
30,999.0,7619.0,9999.0,999.0,999.0
31,-52.7,8050.2,366.0,8.8,-29.7
32,999.0,8534.0,9999.0,999.0,999.0
33,999.0,9143.0,9999.0,999.0,999.0
34,-60.9,9440.0,300.0,9.8,-40.9
35,999.0,9753.0,9999.0,999.0,999.0
36,-59.3,9763.3,286.0,15.5,-43.3
37,999.0,10363.0,9999.0,999.0,999.0
38,-65.1,10660.0,250.0,12.3,-48.1
39,999.0,10667.0,9999.0,999.0,999.0
40,999.0,11887.0,9999.0,999.0,999.0
41,-69.5,12100.0,200.0,17.9,-56.5
42,-72.7,12764.9,180.0,14.8,-58.7
43,999.0,13106.0,9999.0,999.0,999.0
44,999.0,13411.0,9999.0,999.0,999.0
45,999.0,13715.0,9999.0,999.0,999.0
46,-76.3,13910.0,150.0,8.2,-58.3
47,999.0,14020.0,9999.0,999.0,999.0
48,999.0,14935.0,9999.0,999.0,999.0
49,999.0,15239.0,9999.0,999.0,999.0
50,999.0,15544.0,9999.0,999.0,999.0
51,-83.5,16430.0,100.0,5.0,-63.5
52,999.0,16450.0,9999.0,999.0,999.0
53,-83.5,16699.1,95.7,5.8,-64.5
54,999.0,16760.0,9999.0,999.0,999.0
55,-85.5,17140.3,89.0,5.4,-66.5
56,-85.3,18600.0,70.0,4.7,-65.3
57,-84.5,18957.8,66.0,5.6,-65.5
58,-81.3,20680.0,50.0,3.3,-57.3
59,999.0,21330.0,9999.0,999.0,999.0
60,999.0,22550.0,9999.0,999.0,999.0
61,999.0,23160.0,9999.0,999.0,999.0
62,-78.3,23476.0,32.2,3.7,-54.3
63,-76.5,23940.0,30.0,3.5,-51.5
64,-74.5,25424.8,23.9,3.4,-48.5
65,999.0,25600.0,9999.0,999.0,999.0
66,-76.3,26367.4,20.7,3.1,-50.3
67,-74.5,26590.0,20.0,3.4,-48.5
68,999.0,26820.0,9999.0,999.0,999.0
69,999.0,27430.0,9999.0,999.0,999.0
70,-71.5,27440.8,17.6,3.0,-43.5
71,999.0,28040.0,9999.0,999.0,999.0
72,-71.5,28471.3,15.1,3.4,-44.5
73,999.0,29560.0,9999.0,999.0,999.0
74,999.0,29870.0,9999.0,999.0,999.0
75,999.0,30480.0,9999.0,999.0,999.0
76,-66.9,30756.4,10.8,2.9,-36.9
77,999.0,30780.0,9999.0,999.0,999.0
78,-66.3,31280.0,10.0,3.3,-37.3
79,999.0,31390.0,9999.0,999.0,999.0
